2024-06-21T21:25:10,5.000102,3558.327549
2024-06-21T21:26:05,5.000090,3573.735671
2024-06-21T21:27:05,5.000029,3596.978903
2024-06-21T21:28:05,5.000079,3545.944033
2024-06-21T21:29:05,5.000052,3597.962685
2024-06-21T21:30:05,5.000040,3558.971659
2024-06-21T21:31:05,5.000055,3598.160195
2024-06-21T21:32:05,5.000023,3555.583470
2024-06-21T21:33:05,5.000058,3540.758635
2024-06-21T21:34:05,5.000060,3598.556673
2024-06-21T21:35:05,5.000065,3563.553781
2024-06-21T21:36:05,5.000018,3566.587160
2024-06-21T21:37:05,5.000075,3542.746956
2024-06-21T21:38:05,5.000058,3589.358324
2024-06-21T21:39:05,5.000081,3561.342347
2024-06-21T21:40:05,5.000055,3579.160661
2024-06-21T21:41:05,5.000049,3572.965074
2024-06-21T21:42:05,5.000082,3597.940982
2024-06-21T21:43:05,5.000071,3554.749573
2024-06-21T21:44:05,5.000059,3554.558389
2024-06-21T21:45:05,5.000057,3574.959258
2024-06-21T21:46:05,4.999914,3575.261714
2024-06-21T21:47:05,5.000057,3564.959032
2024-06-21T21:48:05,5.000079,3585.343240
2024-06-21T21:49:05,5.000060,3543.357591
2024-06-21T21:50:05,4.999872,3556.690819
2024-06-21T21:51:05,5.000014,3565.389884
2024-06-21T21:52:05,5.000094,3566.132662
2024-06-21T21:53:05,5.000035,3561.975202
2024-06-21T21:54:05,5.000074,3557.147588
2024-06-21T21:55:05,5.000076,3551.545808
2024-06-21T21:56:05,5.000023,3545.783515
2024-06-21T21:57:05,5.000071,3604.148700
2024-06-21T21:58:05,5.000069,3577.350958
2024-06-21T21:59:05,5.000033,3586.576143
2024-06-21T22:00:05,5.000067,3579.952032
2024-06-21T22:01:05,5.000262,3597.411308
2024-06-21T22:02:05,5.000062,3603.555066
2024-06-21T22:03:05,5.000034,3595.775224
2024-06-21T22:04:05,5.000126,3562.910212
2024-06-21T22:05:05,5.000079,3587.543548
2024-06-21T22:06:05,5.000052,3595.362540
2024-06-21T22:07:05,5.000031,3601.577417
2024-06-21T22:08:05,5.000087,3555.538117
2024-06-21T22:09:05,5.000069,3586.350663
2024-06-21T22:10:05,5.000079,3574.543582
2024-06-21T22:11:05,5.000013,3561.191085
2024-06-21T22:12:05,5.000028,3586.380248
2024-06-21T22:13:05,5.000067,3571.952224
2024-06-21T22:14:05,5.000072,3577.948220
2024-06-21T22:15:05,5.000033,3555.376265
2024-06-21T22:16:05,5.000047,3584.566242
2024-06-21T22:17:05,5.000052,3601.562647
2024-06-21T22:18:05,5.000021,3601.384974
2024-06-21T22:19:05,5.000071,3561.349564
2024-06-21T22:20:05,5.000068,3554.351697
2024-06-21T22:21:05,5.000061,3581.956104
2024-06-21T22:22:05,5.000075,3583.346604
2024-06-21T22:23:05,5.000041,3585.770933
2024-06-21T22:24:10,10.000050,3579.382249
2024-06-21T22:25:10,10.000042,3583.485091
2024-06-21T22:26:10,10.000038,3580.786426
2024-06-21T22:27:10,10.000048,3566.082826
2024-06-21T22:28:10,10.000066,3604.176283
2024-06-21T22:29:10,10.000084,3602.169641
2024-06-21T22:30:10,10.000048,3601.882825
2024-06-21T22:31:10,10.000065,3537.076936
2024-06-21T22:32:10,10.000062,3602.977794
2024-06-21T22:33:10,10.000057,3599.179405
2024-06-21T22:34:10,10.000039,3581.785995
2024-06-21T22:35:10,10.000054,3605.780442
2024-06-21T22:36:10,10.000078,3600.871969
