2024-06-21T21:25:30,5.000076,3066.953568
2024-06-21T21:26:05,5.000080,3067.751069
2024-06-21T21:27:05,5.000049,3057.569966
2024-06-21T21:28:05,5.000109,3055.733557
2024-06-21T21:29:05,5.000075,3056.354020
2024-06-21T21:30:05,5.000053,3067.167751
2024-06-21T21:31:05,5.000031,3056.380762
2024-06-21T21:32:05,5.000041,3063.374948
2024-06-21T21:33:05,5.000069,3063.558001
2024-06-21T21:34:05,5.000043,3056.973762
2024-06-21T21:35:05,5.000063,3055.361465
2024-06-21T21:36:05,5.000081,3063.350336
2024-06-21T21:37:05,5.000053,3060.767672
2024-06-21T21:38:06,5.000034,3060.378986
2024-06-21T21:39:05,5.000068,3060.558553
2024-06-21T21:40:05,5.000074,3056.754669
2024-06-21T21:41:05,5.000045,3058.772215
2024-06-21T21:42:05,5.000078,3061.951964
2024-06-21T21:43:05,5.000083,3058.749097
2024-06-21T21:44:05,5.000052,3062.968306
2024-06-21T21:45:05,5.000094,3065.142560
2024-06-21T21:46:05,5.000043,3067.373892
2024-06-21T21:47:05,5.000068,3063.558586
2024-06-21T21:48:05,5.000082,3057.950131
2024-06-21T21:49:05,5.000062,3066.762052
2024-06-21T21:50:05,5.000067,3059.959218
2024-06-21T21:51:05,5.000048,3056.770411
2024-06-21T21:52:05,5.000060,3063.963256
2024-06-21T21:53:05,5.000073,3057.955527
2024-06-21T21:54:05,5.000062,3068.161669
2024-06-21T21:55:06,5.000068,3055.158554
2024-06-21T21:56:05,5.000074,3056.554600
2024-06-21T21:57:05,5.000069,3062.757720
2024-06-21T21:58:05,5.000089,3062.745307
2024-06-21T21:59:05,5.000065,3060.360307
2024-06-21T22:00:05,5.000058,3067.964670
2024-06-21T22:01:05,5.000084,3059.748570
2024-06-21T22:02:05,5.000072,3052.955818
2024-06-21T22:03:05,5.000051,3061.168763
2024-06-21T22:04:05,5.000094,3063.942510
2024-06-21T22:05:05,5.000083,3062.549180
2024-06-21T22:06:05,5.000071,3059.756522
2024-06-21T22:07:05,5.000052,3063.568373
2024-06-21T22:08:05,5.000044,3064.372968
2024-06-21T22:09:05,5.000069,3057.157943
2024-06-21T22:10:05,5.000046,3065.171572
2024-06-21T22:11:05,5.000061,3058.562591
2024-06-21T22:12:05,5.000067,3062.559183
2024-06-21T22:13:05,5.000054,3058.966670
2024-06-21T22:14:05,5.000086,3060.747167
2024-06-21T22:15:05,5.000054,3067.366579
2024-06-21T22:16:05,5.000147,3062.310269
2024-06-21T22:17:05,5.000067,3063.358954
2024-06-21T22:18:05,5.000048,3060.370887
2024-06-21T22:19:05,5.000052,3060.168116
2024-06-21T22:20:05,5.000158,3061.103152
2024-06-21T22:21:05,5.000072,3064.355872
2024-06-21T22:22:05,5.000051,3055.368676
2024-06-21T22:23:05,5.000085,3063.147783
2024-06-21T22:24:10,10.000097,3067.570380
2024-06-21T22:25:10,10.000059,3059.981798
2024-06-21T22:26:10,10.000087,3063.073454
2024-06-21T22:27:11,10.000042,3066.586986
2024-06-21T22:28:10,10.000082,3059.474907
2024-06-21T22:29:10,10.000059,3065.981908
2024-06-21T22:30:10,10.000092,3063.771914
2024-06-21T22:31:10,10.000049,3060.685114
2024-06-21T22:32:10,10.000079,3059.575928
2024-06-21T22:33:10,10.000041,3063.587291
2024-06-21T22:34:10,10.000098,3063.870050
2024-06-21T22:35:10,10.000082,3062.074996
2024-06-21T22:36:10,10.000044,3064.086631
2024-06-21T22:37:10,10.000054,3063.683419
2024-06-21T22:38:10,10.000086,3066.073720
2024-06-21T22:39:10,10.000048,3064.685386
2024-06-21T22:40:10,10.000070,3063.978523
2024-06-21T22:41:10,10.000059,3063.381996
2024-06-21T22:42:10,10.000053,3063.183823
2024-06-21T22:43:10,10.000060,3060.381759
2024-06-21T22:44:11,10.000070,3041.778642
2024-06-21T22:45:10,10.000078,3060.176142
